phase,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility
down,0.5360656976699829,0.25399184226989746,-0.8646183609962463,0.9999210238456726,0.5506237149238586,0.20769116282463074,-0.846138060092926,0.9999048709869385,0.5594541430473328,0.2071119099855423,-0.8462027907371521,0.9998898506164551,0.5680790543556213,0.20735305547714233,-0.8464012145996094,0.9999071359634399,0.5245463252067566,0.20295321941375732,-0.8530293107032776,0.9998682141304016,0.5134811997413635,0.19888627529144287,-0.8531855344772339,0.9998255372047424,0.5039509534835815,0.19578205049037933,-0.8532584309577942,0.9998363852500916,0.5770810842514038,0.21622048318386078,-0.6801660060882568,0.9998545050621033,0.4863342344760895,0.2027508020401001,-0.7183253169059753,0.9997345209121704,0.5454889535903931,0.2947866916656494,-0.7974662184715271,0.9999504089355469,0.516587495803833,0.29476091265678406,-0.8076092004776001,0.9999472498893738,0.6256298422813416,0.3674115538597107,-0.5694596171379089,0.9999205470085144,0.4210253059864044,0.36800122261047363,-0.611603856086731,0.9995242357254028,0.6450177431106567,0.6486703157424927,-0.605392575263977,0.9934923648834229,0.4124651849269867,0.6666062474250793,-0.6318174600601196,0.9636929631233215,0.6868918538093567,0.9594842791557312,-0.721139132976532,0.9763679504394531,0.404726505279541,0.9370352625846863,-0.7194982767105103,0.9299049973487854,0.7170365452766418,1.0060092210769653,-0.7798135280609131,0.9388006925582886,0.374972939491272,0.9939963817596436,-0.786129891872406,0.8645002245903015,0.6854618191719055,1.0195538997650146,-0.8197010159492493,0.9516476988792419,0.39870789647102356,1.0049550533294678,-0.8196166753768921,0.8945817947387695,0.671180784702301,1.002722144126892,-0.7427680492401123,0.953210711479187,0.4169779419898987,0.990569531917572,-0.738172173500061,0.9036691188812256,0.5876373052597046,0.745143473148346,-0.010459529235959053,0.9994625449180603,0.4735485017299652,0.7388479709625244,0.010253028944134712,0.9984947443008423,0.5867947340011597,0.9743720293045044,0.16690263152122498,0.7950780987739563,0.48066508769989014,0.9846282005310059,0.18629664182662964,0.6524054408073425,0.5796929597854614,0.8964287638664246,0.7195342779159546,0.07471226155757904,0.5208241939544678,0.8869113922119141,0.7049567103385925,0.08490610867738724,0.575609564781189,0.8676275014877319,0.7770978212356567,0.0643187090754509,0.5292193293571472,0.8649994134902954,0.7592144012451172,0.0702923983335495,0.5744524002075195,0.9521103501319885,0.7851892709732056,0.10961025208234787,0.5104846954345703,0.9295441508293152,0.7607747912406921,0.14163067936897278
down,0.5429973602294922,0.23924709856510162,-0.8085943460464478,0.9999341368675232,0.5580747723579407,0.19267447292804718,-0.7878554463386536,0.9999203085899353,0.5671555399894714,0.1919318586587906,-0.7879220843315125,0.9999074339866638,0.5754846930503845,0.19193077087402344,-0.7881129384040833,0.9999215602874756,0.5323971509933472,0.1903856098651886,-0.7966384291648865,0.9998899698257446,0.5220553874969482,0.1874716728925705,-0.7967907190322876,0.9998546838760376,0.5117359161376953,0.18477511405944824,-0.7968767881393433,0.9998636245727539,0.5842599868774414,0.20214985311031342,-0.6248566508293152,0.9998748302459717,0.49195101857185364,0.1906687468290329,-0.6672408580780029,0.9997771978378296,0.5522879958152771,0.2793077528476715,-0.7423897385597229,0.9999585747718811,0.5245056748390198,0.2791343033313751,-0.7552111148834229,0.9999561309814453,0.6278512477874756,0.35377776622772217,-0.5214522480964661,0.9999228715896606,0.4207862913608551,0.35874485969543457,-0.5713120102882385,0.9995373487472534,0.6479862332344055,0.6395236849784851,-0.5394845604896545,0.9936519265174866,0.4124484062194824,0.6593374013900757,-0.6010043621063232,0.9671861529350281,0.6876726746559143,0.959433913230896,-0.64007967710495,0.9769313931465149,0.409457266330719,0.9300693273544312,-0.6729733347892761,0.9351527690887451,0.7210668921470642,1.0098721981048584,-0.6849374771118164,0.9407796859741211,0.3760335147380829,0.985720694065094,-0.7278971076011658,0.8744480013847351,0.6892984509468079,1.0246199369430542,-0.7285311222076416,0.9529407024383545,0.3994416296482086,1.0001734495162964,-0.7649465203285217,0.9024008512496948,0.6721681952476501,1.0052353143692017,-0.6613306403160095,0.954966127872467,0.41980084776878357,0.9873141646385193,-0.6916885375976562,0.9113523364067078,0.5862976908683777,0.7359583377838135,-0.010954784229397774,0.9995270371437073,0.473256915807724,0.7370344996452332,0.010733110830187798,0.9986679553985596,0.5842570066452026,0.9771539568901062,0.02518356591463089,0.8021582365036011,0.47428271174430847,0.980248212814331,0.09989310055971146,0.6600892543792725,0.5771594643592834,0.8755320310592651,0.5482214093208313,0.07065031677484512,0.5202998518943787,0.8641769886016846,0.5538234114646912,0.08022177219390869,0.5743774771690369,0.8401153087615967,0.6053726673126221,0.06193073093891144,0.5292543768882751,0.8387147784233093,0.6062023043632507,0.06769176572561264,0.5714387893676758,0.9381930828094482,0.6618654131889343,0.1029551699757576,0.5070369243621826,0.907187819480896,0.6590060591697693,0.13335104286670685
down,0.5483610033988953,0.23872517049312592,-0.8128333687782288,0.999950110912323,0.5635677576065063,0.19520622491836548,-0.7921198010444641,0.9999393820762634,0.5723782181739807,0.19368033111095428,-0.7921668291091919,0.9999293088912964,0.5807639360427856,0.19250033795833588,-0.7923562526702881,0.9999398589134216,0.5383386015892029,0.19302082061767578,-0.8018587231636047,0.999916672706604,0.5282919406890869,0.18955181539058685,-0.802007794380188,0.999890148639679,0.5179183483123779,0.18658538162708282,-0.8020678758621216,0.9998968839645386,0.5900900363922119,0.20093439519405365,-0.626416027545929,0.9999021887779236,0.4966568350791931,0.18869373202323914,-0.6695966124534607,0.9998298287391663,0.5579999685287476,0.27806535363197327,-0.7447725534439087,0.9999685883522034,0.5302450060844421,0.27759209275245667,-0.7578276991844177,0.9999668598175049,0.6344323754310608,0.3507172167301178,-0.5243955850601196,0.9999307990074158,0.4209113121032715,0.3535073697566986,-0.5679025053977966,0.9995784163475037,0.6575252413749695,0.6399156451225281,-0.5466113686561584,0.9940648078918457,0.4114445149898529,0.6550412774085999,-0.5748717784881592,0.9710673093795776,0.6876554489135742,0.95704585313797,-0.6530818939208984,0.9783203601837158,0.4108847379684448,0.9285534024238586,-0.6491225361824036,0.9404318332672119,0.7200912833213806,1.0082776546478271,-0.701904296875,0.9447726607322693,0.37814366817474365,0.9849992394447327,-0.7020215392112732,0.8844117522239685,0.6891788244247437,1.021493911743164,-0.743098258972168,0.9558407068252563,0.40269413590431213,0.9995988607406616,-0.7391771078109741,0.9102585315704346,0.6725060343742371,1.0050082206726074,-0.6734040975570679,0.9582059979438782,0.4217761158943176,0.9864560961723328,-0.6669466495513916,0.9193509221076965,0.5861905813217163,0.7308871150016785,-0.01252872683107853,0.9996080994606018,0.47279322147369385,0.7310458421707153,0.012243621982634068,0.9988893866539001,0.581126868724823,0.9772903919219971,-0.051270678639411926,0.8144413232803345,0.46933868527412415,0.9789459109306335,0.02594953402876854,0.6811898350715637,0.5760374665260315,0.8793544173240662,0.5040653347969055,0.06620720028877258,0.5140964984893799,0.8734159469604492,0.5192067623138428,0.07519654929637909,0.5739772915840149,0.8451123237609863,0.5643709301948547,0.05891925096511841,0.5224465727806091,0.849486768245697,0.5759007930755615,0.06491828709840775,0.5719313025474548,0.9409940242767334,0.6285784244537354,0.0956566333770752,0.5027252435684204,0.9115069508552551,0.6444224715232849,0.12392575293779373
down,0.5490512847900391,0.23916569352149963,-0.8253664374351501,0.9999611377716064,0.5640662908554077,0.1934010535478592,-0.8083250522613525,0.999953031539917,0.5732316374778748,0.190460667014122,-0.8084039092063904,0.999944806098938,0.5818864107131958,0.18792185187339783,-0.8086435198783875,0.9999528527259827,0.5375835299491882,0.19421179592609406,-0.8158593773841858,0.9999356269836426,0.5274074673652649,0.1917082965373993,-0.8160141110420227,0.9999152421951294,0.5172225832939148,0.1895597279071808,-0.8160994648933411,0.9999204874038696,0.5918793082237244,0.19240474700927734,-0.6418125033378601,0.9999228119850159,0.497137188911438,0.18916404247283936,-0.6761857271194458,0.9998679161071777,0.5595753788948059,0.27667075395584106,-0.7552088499069214,0.9999758005142212,0.5313599109649658,0.2799404263496399,-0.7651231288909912,0.9999745488166809,0.6420923471450806,0.34093043208122253,-0.5324380993843079,0.9999402761459351,0.4240877032279968,0.353980153799057,-0.5598660111427307,0.9996270537376404,0.6626303791999817,0.6389925479888916,-0.547596275806427,0.9943517446517944,0.4151928722858429,0.6574030518531799,-0.5654093623161316,0.9736713171005249,0.6875913739204407,0.9572240710258484,-0.6582641005516052,0.9791659712791443,0.4138961434364319,0.9387326836585999,-0.6460525393486023,0.9459635019302368,0.7175557613372803,1.0114467144012451,-0.7106256484985352,0.9475399851799011,0.3800418972969055,0.9910979270935059,-0.7015416622161865,0.8948439955711365,0.6857275366783142,1.0220375061035156,-0.7500661015510559,0.9578713774681091,0.4033864736557007,1.004423975944519,-0.7393144369125366,0.9187203645706177,0.670052170753479,1.005401611328125,-0.6783190965652466,0.9604957699775696,0.42228955030441284,0.9906719326972961,-0.6650688052177429,0.9273764491081238,0.5980861783027649,0.7296955585479736,-0.018613433465361595,0.9996542930603027,0.4792254567146301,0.7314474582672119,0.01832674629986286,0.9989994168281555,0.6042615175247192,0.9703713655471802,-0.036124203354120255,0.817216157913208,0.48429471254348755,0.9774860739707947,0.09151331335306168,0.6609796285629272,0.5961259007453918,0.880524218082428,0.49467799067497253,0.06103181093931198,0.5349122285842896,0.8783416152000427,0.5372274518013,0.0674290806055069,0.5950470566749573,0.8473095893859863,0.5443247556686401,0.05692240968346596,0.546053946018219,0.8557789325714111,0.5937174558639526,0.06273701786994934,0.589516818523407,0.9561619758605957,0.6337236762046814,0.0874418169260025,0.5102813839912415,0.911613404750824,0.6555831432342529,0.1118975579738617
down,0.5484629273414612,0.2358802855014801,-0.8493887782096863,0.9999651312828064,0.5634030699729919,0.1873454451560974,-0.8360065817832947,0.9999579787254333,0.5724160671234131,0.18446084856987,-0.8360685706138611,0.9999503493309021,0.5809378027915955,0.18210016191005707,-0.8363012075424194,0.999957263469696,0.5368501543998718,0.18729498982429504,-0.841620683670044,0.9999428391456604,0.5262373089790344,0.18516743183135986,-0.841769814491272,0.999924898147583,0.5162625908851624,0.18333810567855835,-0.8418476581573486,0.9999294281005859,0.5915507674217224,0.18584197759628296,-0.6740805506706238,0.9999308586120605,0.4968060255050659,0.18470020592212677,-0.6985937356948853,0.9998823404312134,0.5588914752006531,0.274610698223114,-0.779110848903656,0.9999786615371704,0.5303869843482971,0.27712276577949524,-0.7862380146980286,0.9999774098396301,0.6467213034629822,0.32750174403190613,-0.5549893975257874,0.9999439120292664,0.42858630418777466,0.35259535908699036,-0.5695480704307556,0.9996464252471924,0.6638801693916321,0.6295700073242188,-0.5547961592674255,0.9942792654037476,0.4191637635231018,0.6577316522598267,-0.5645530223846436,0.9740172624588013,0.6879690885543823,0.9556647539138794,-0.6604974865913391,0.9780948758125305,0.41756579279899597,0.9404986500740051,-0.6422145366668701,0.9464606642723083,0.7172886729240417,1.01457941532135,-0.7114059925079346,0.9459273815155029,0.3830615282058716,0.9936842322349548,-0.6969102621078491,0.8964753746986389,0.6817747950553894,1.0222502946853638,-0.752609133720398,0.9562714695930481,0.40658336877822876,1.0052828788757324,-0.7361972332000732,0.9200454354286194,0.6668712496757507,1.005391240119934,-0.6805687546730042,0.9593629837036133,0.42492538690567017,0.9915284514427185,-0.6618207693099976,0.9286904335021973,0.6059991121292114,0.727764904499054,-0.019878791645169258,0.9996733069419861,0.485597163438797,0.7320431470870972,0.019588304683566093,0.9990447759628296,0.6129531860351562,0.9679242372512817,-0.054653093218803406,0.8196644186973572,0.48345518112182617,0.976234495639801,0.11073692888021469,0.6463704705238342,0.5976901650428772,0.8744491338729858,0.5201482772827148,0.05795535817742348,0.5370449423789978,0.8741059899330139,0.5705224871635437,0.06350358575582504,0.5959826111793518,0.8395057916641235,0.5853070616722107,0.05600357428193092,0.5480664372444153,0.8534596562385559,0.6221250295639038,0.06212052330374718,0.5875317454338074,0.9460694193840027,0.6174796223640442,0.08323120325803757,0.5134655833244324,0.9070545434951782,0.6491954326629639,0.10602299869060516
down,0.5357987880706787,0.22639672458171844,-0.8802400231361389,0.9999334216117859,0.5504176616668701,0.17539392411708832,-0.8692814111709595,0.9999176263809204,0.5595735907554626,0.17311877012252808,-0.8694131374359131,0.9999018907546997,0.5683444142341614,0.17113541066646576,-0.8696482181549072,0.9999209046363831,0.5185618996620178,0.1770542711019516,-0.8681614995002747,0.9998950958251953,0.5081878900527954,0.17638206481933594,-0.8683134317398071,0.9998621940612793,0.5004611015319824,0.1758200079202652,-0.8684823513031006,0.9998809099197388,0.5864188075065613,0.17327342927455902,-0.7145710587501526,0.9998465180397034,0.4926173985004425,0.18017618358135223,-0.7235358953475952,0.9997662901878357,0.5508456826210022,0.26959022879600525,-0.8182498216629028,0.9999464154243469,0.5209922194480896,0.27284854650497437,-0.8170949816703796,0.9999479651451111,0.64915931224823,0.3163144290447235,-0.6004577875137329,0.9998771548271179,0.434023380279541,0.3529430329799652,-0.5826748609542847,0.9994670152664185,0.6665823459625244,0.6293569207191467,-0.6120917201042175,0.991810142993927,0.4232390224933624,0.6729833483695984,-0.5674391984939575,0.9640520215034485,0.6885439157485962,0.9568115472793579,-0.7107248306274414,0.9699480533599854,0.41672283411026,0.9484091401100159,-0.6597777605056763,0.9348199963569641,0.7212873697280884,1.0233564376831055,-0.7702913284301758,0.9293550252914429,0.38106319308280945,0.9964097738265991,-0.7279483079910278,0.8767423629760742,0.6839462518692017,1.0303508043289185,-0.8082935214042664,0.9426457285881042,0.4094991981983185,1.0116052627563477,-0.7633246183395386,0.9039462208747864,0.6663637757301331,1.0081019401550293,-0.728800356388092,0.9468894004821777,0.42730629444122314,0.9988695979118347,-0.6812684535980225,0.9148052334785461,0.6145807504653931,0.7073500752449036,-0.019863640889525414,0.9994447231292725,0.5030749440193176,0.711694061756134,0.019716519862413406,0.9985576272010803,0.6166052222251892,0.9212304353713989,0.31978151202201843,0.764752209186554,0.5023467540740967,0.9272943139076233,0.3755459487438202,0.5881492495536804,0.6044903993606567,0.8866669535636902,0.8306604623794556,0.0665346160531044,0.5389547944068909,0.8836461305618286,0.8305224180221558,0.06739584356546402,0.602842390537262,0.8684319853782654,0.8819462060928345,0.060821495950222015,0.5519529581069946,0.8672595024108887,0.8775731921195984,0.06298764795064926,0.5955049991607666,0.9614644646644592,0.8566457033157349,0.097455233335495,0.5285452604293823,0.9732940793037415,0.8492037057876587,0.11417342722415924
down,0.5332396030426025,0.2257046401500702,-0.8721036314964294,0.9999389052391052,0.547664225101471,0.1742769032716751,-0.8593764901161194,0.9999275803565979,0.556586503982544,0.1720592975616455,-0.859454870223999,0.9999128580093384,0.565001368522644,0.17015139758586884,-0.859681248664856,0.9999299645423889,0.5151981711387634,0.17675045132637024,-0.8606630563735962,0.9999068975448608,0.5047387480735779,0.17664094269275665,-0.8608092069625854,0.9998765587806702,0.49767830967903137,0.17659926414489746,-0.8609339594841003,0.9998942017555237,0.5837752819061279,0.172199085354805,-0.706047773361206,0.9998644590377808,0.4907473027706146,0.18046104907989502,-0.7155757546424866,0.999791145324707,0.5493154525756836,0.26774096488952637,-0.8068525195121765,0.999953031539917,0.5182104706764221,0.2725689113140106,-0.8091188669204712,0.9999535083770752,0.6504650712013245,0.3159606456756592,-0.5883237719535828,0.9998704791069031,0.4365384876728058,0.34934279322624207,-0.5813424587249756,0.9994787573814392,0.6680106520652771,0.6327520608901978,-0.5950813293457031,0.991482138633728,0.42385661602020264,0.6681676506996155,-0.5600730776786804,0.9629982113838196,0.6880103945732117,0.964417040348053,-0.6952171325683594,0.9680925011634827,0.41331255435943604,0.9490254521369934,-0.6450989842414856,0.9327646493911743,0.721051037311554,1.0351718664169312,-0.7451537847518921,0.9254592657089233,0.3795766532421112,0.9965726733207703,-0.7020438313484192,0.8718191981315613,0.687579870223999,1.043256402015686,-0.789244532585144,0.9395671486854553,0.4073512852191925,1.0126245021820068,-0.7441670894622803,0.900281548500061,0.6664813756942749,1.0133429765701294,-0.7158020734786987,0.9444240927696228,0.4238740801811218,0.9995861053466797,-0.667840838432312,0.9128519296646118,0.6147045493125916,0.7120211124420166,-0.018075263127684593,0.9994984269142151,0.5011408925056458,0.712929904460907,0.017963359132409096,0.9986622929573059,0.6165676712989807,0.9499408006668091,0.0017690262757241726,0.7714380025863647,0.479576051235199,0.9693326354026794,0.09202491492033005,0.6083455681800842,0.5965005159378052,0.8837272524833679,0.5479232668876648,0.06991187483072281,0.521597683429718,0.8848342299461365,0.5748227834701538,0.06906731426715851,0.5933923125267029,0.8422605991363525,0.6060615181922913,0.06377383321523666,0.5473564863204956,0.8680225014686584,0.6298508048057556,0.06563075631856918,0.585873007774353,0.9603313207626343,0.6514890193939209,0.10032486170530319,0.5266529321670532,0.9616405367851257,0.6883562803268433,0.11597901582717896
down,0.5389147996902466,0.22642642259597778,-0.8934338688850403,0.9999479055404663,0.5520164370536804,0.17501182854175568,-0.880501389503479,0.9999402761459351,0.5605306029319763,0.1724226027727127,-0.8805595636367798,0.9999278783798218,0.568866491317749,0.16998368501663208,-0.8807745575904846,0.9999421238899231,0.5229045748710632,0.1774657964706421,-0.8838347792625427,0.999921977519989,0.5109726786613464,0.17730477452278137,-0.8839605450630188,0.9998955726623535,0.5025905966758728,0.17732930183410645,-0.884048581123352,0.9999101758003235,0.5854651927947998,0.17075225710868835,-0.7194917798042297,0.9998888969421387,0.49172142148017883,0.18088886141777039,-0.7358105778694153,0.9998223185539246,0.5522357821464539,0.26800933480262756,-0.8241158127784729,0.9999610185623169,0.5229665637016296,0.27312222123146057,-0.8285827040672302,0.9999599456787109,0.6504201889038086,0.31440797448158264,-0.5970174074172974,0.9998866319656372,0.4366629719734192,0.34601011872291565,-0.604503870010376,0.9995015859603882,0.6681162714958191,0.6365609765052795,-0.6021088361740112,0.9912384152412415,0.423244833946228,0.6577843427658081,-0.591569721698761,0.9623737931251526,0.6877250075340271,0.9669200778007507,-0.701202392578125,0.9677444696426392,0.4134127199649811,0.9502449035644531,-0.6685014963150024,0.9277135729789734,0.720916748046875,1.0356197357177734,-0.7557552456855774,0.9251823425292969,0.38166773319244385,0.9989216923713684,-0.7267982363700867,0.8632152676582336,0.6892721652984619,1.0459777116775513,-0.7994799017906189,0.9392685890197754,0.40760838985443115,1.0141524076461792,-0.7691056728363037,0.8936425447463989,0.6678368449211121,1.0173004865646362,-0.7230952978134155,0.9445156455039978,0.4240960478782654,1.0023612976074219,-0.6909068822860718,0.9082398414611816,0.613519549369812,0.7124939560890198,-0.01573248766362667,0.9995865821838379,0.49898141622543335,0.712310791015625,0.015611457638442516,0.9988667964935303,0.6120758056640625,0.9616515040397644,0.02141997590661049,0.7816050052642822,0.4777413010597229,0.9803908467292786,0.08847937732934952,0.6367514729499817,0.5888559222221375,0.8809632658958435,0.5177552700042725,0.07013247162103653,0.5128821134567261,0.8537853956222534,0.5865085124969482,0.06820044666528702,0.5852273106575012,0.8506565093994141,0.5959619283676147,0.06532686203718185,0.5292027592658997,0.8466704487800598,0.6417466402053833,0.06619897484779358,0.5888950228691101,0.9706214070320129,0.6290092468261719,0.10217059403657913,0.52434903383255,0.9285556077957153,0.6759501099586487,0.11460275948047638
down,0.5410169959068298,0.2290562242269516,-0.8965967893600464,0.9999479055404663,0.5538873672485352,0.17758546769618988,-0.8849961757659912,0.9999436736106873,0.5627211928367615,0.17475804686546326,-0.8850635886192322,0.9999318718910217,0.5714872479438782,0.17204326391220093,-0.8852908611297607,0.9999450445175171,0.5245665311813354,0.18070180714130402,-0.8875917196273804,0.9999236464500427,0.5127708911895752,0.18061505258083344,-0.8877108693122864,0.9998971223831177,0.504096269607544,0.18080450594425201,-0.8877913951873779,0.999910831451416,0.5887141823768616,0.1719716340303421,-0.725175142288208,0.9998980164527893,0.492823988199234,0.1826377809047699,-0.7379276752471924,0.9998229742050171,0.5537312030792236,0.2708900272846222,-0.8270483016967773,0.999961793422699,0.5244256854057312,0.2762683033943176,-0.8305359482765198,0.9999589920043945,0.6504123210906982,0.31422245502471924,-0.5994344353675842,0.9998951554298401,0.43694552779197693,0.3427661061286926,-0.6056872010231018,0.9994948506355286,0.6670536398887634,0.634858250617981,-0.6083098649978638,0.9907687902450562,0.4224367141723633,0.6555333137512207,-0.5977895855903625,0.96148282289505,0.687476396560669,0.9689593315124512,-0.7157047986984253,0.9666740894317627,0.41154181957244873,0.9523035287857056,-0.6838628649711609,0.923693835735321,0.7195454835891724,1.0392673015594482,-0.7744351029396057,0.9230025410652161,0.37531182169914246,1.0004719495773315,-0.7463594675064087,0.8565962314605713,0.6896353960037231,1.049220085144043,-0.8166942596435547,0.9371895790100098,0.3986065983772278,1.0173653364181519,-0.7884649634361267,0.888228178024292,0.6685886979103088,1.0190446376800537,-0.7377035617828369,0.9429367780685425,0.418212890625,1.006714940071106,-0.7066158652305603,0.9033002853393555,0.6103813648223877,0.7191985249519348,-0.012577906250953674,0.9996461272239685,0.4930441975593567,0.7152678966522217,0.012449834495782852,0.9989666938781738,0.6115085482597351,0.9630296230316162,0.08121263235807419,0.7826079726219177,0.47482171654701233,0.9789297580718994,0.22376105189323425,0.6392099857330322,0.5893766283988953,0.9079625606536865,0.6451558470726013,0.07631081342697144,0.5066653490066528,0.8584339022636414,0.6932632327079773,0.07425061613321304,0.5827978253364563,0.8801087737083435,0.704433262348175,0.07191517949104309,0.5175564885139465,0.8597885370254517,0.7438132166862488,0.07122453302145004,0.588718831539154,1.0018278360366821,0.7083845138549805,0.11304325610399246,0.5153763890266418,0.9420142769813538,0.7429193258285522,0.12418222427368164
down,0.5424091815948486,0.23497223854064941,-0.897417426109314,0.9999444484710693,0.555611252784729,0.18257203698158264,-0.8852015137672424,0.9999396204948425,0.5644764304161072,0.17954809963703156,-0.8852949738502502,0.9999268054962158,0.5733066201210022,0.1768547147512436,-0.8855093717575073,0.9999405145645142,0.5258410573005676,0.18556205928325653,-0.8879023194313049,0.9999184608459473,0.5141602158546448,0.18518176674842834,-0.8880744576454163,0.9998906850814819,0.5052329897880554,0.18518832325935364,-0.8882127404212952,0.9999062418937683,0.5903556942939758,0.1773964911699295,-0.7254233956336975,0.9998865127563477,0.4937651455402374,0.18607868254184723,-0.7390871047973633,0.9998066425323486,0.555018961429596,0.2766929566860199,-0.8287194967269897,0.9999572038650513,0.5256694555282593,0.28112921118736267,-0.8326085805892944,0.9999555349349976,0.6509131789207458,0.3162400424480438,-0.5979613065719604,0.9998853802680969,0.43695035576820374,0.34584712982177734,-0.614492654800415,0.9994634389877319,0.6670091152191162,0.635283350944519,-0.6109238862991333,0.9900814294815063,0.42167431116104126,0.65627521276474,-0.6182600259780884,0.9627071619033813,0.6875900030136108,0.9688430428504944,-0.7126789093017578,0.9655041098594666,0.4101533889770508,0.9539318084716797,-0.6992338299751282,0.925022304058075,0.7180696725845337,1.035787582397461,-0.771752655506134,0.9198956489562988,0.37564948201179504,1.0001193284988403,-0.763954758644104,0.8567172288894653,0.6898297071456909,1.0453097820281982,-0.809242308139801,0.9346569776535034,0.4016241729259491,1.0166449546813965,-0.8011243343353271,0.8885642886161804,0.6697579622268677,1.017389178276062,-0.7332543134689331,0.9405491948127747,0.4200952351093292,1.0055732727050781,-0.7200936675071716,0.9032497406005859,0.6071194410324097,0.7200848460197449,-0.00922630075365305,0.9996469020843506,0.48996660113334656,0.7176594138145447,0.009063822217285633,0.9989327788352966,0.6068698763847351,0.9538931250572205,0.1575135439634323,0.7731924653053284,0.4752124547958374,0.9667952060699463,0.24140039086341858,0.6438015699386597,0.5876615643501282,0.9075660705566406,0.702738344669342,0.08528222888708115,0.522037923336029,0.8903845548629761,0.7151655554771423,0.08254410326480865,0.5813044309616089,0.8806213140487671,0.7599363923072815,0.07652731984853745,0.5173565745353699,0.8343350887298584,0.7666688561439514,0.07383201271295547,0.5708903074264526,0.9578166604042053,0.7712361216545105,0.1289381980895996,0.5159895420074463,0.9391671419143677,0.7781429886817932,0.13772350549697876
