phase,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility
down,0.5454566478729248,0.22447650134563446,-0.10081633180379868,0.999994695186615,0.5510197281837463,0.20975007116794586,-0.07788857817649841,0.9999860525131226,0.5544191002845764,0.21115908026695251,-0.07794522494077682,0.9999852180480957,0.557932436466217,0.21222509443759918,-0.07795776426792145,0.9999855160713196,0.5398882031440735,0.2089538276195526,-0.07820684462785721,0.9999858140945435,0.5358392000198364,0.2093675285577774,-0.07823053747415543,0.9999833106994629,0.5320326685905457,0.21008817851543427,-0.07820864021778107,0.9999831914901733,0.5639188885688782,0.2245519906282425,0.027821633964776993,0.9999769330024719,0.5260987877845764,0.2237369865179062,0.024727026000618935,0.9999728202819824,0.5525282621383667,0.24348308145999908,-0.06359609216451645,0.9999889731407166,0.537641167640686,0.24315261840820312,-0.06443396955728531,0.9999886751174927,0.5923147797584534,0.34255847334861755,0.05824865773320198,0.9999817609786987,0.49614858627319336,0.33727824687957764,0.049612030386924744,0.9999521970748901,0.6100643277168274,0.46098747849464417,0.0043169353157281876,0.9866858124732971,0.4775501787662506,0.45324552059173584,-0.023995190858840942,0.9763223528862,0.6081346273422241,0.5489495992660522,-0.14476971328258514,0.9811549186706543,0.48237183690071106,0.531424343585968,-0.1672578752040863,0.9652916193008423,0.6083623766899109,0.5829549431800842,-0.18567219376564026,0.9673808813095093,0.4860715866088867,0.5654346942901611,-0.20795941352844238,0.9421441555023193,0.6023271083831787,0.5746070742607117,-0.20835107564926147,0.9684396982192993,0.49274569749832153,0.5594757795333862,-0.22514133155345917,0.9439017176628113,0.5998716950416565,0.5606486797332764,-0.15725946426391602,0.9610989689826965,0.4934602677822113,0.548426628112793,-0.17820116877555847,0.9354135394096375,0.5760065913200378,0.5960378050804138,0.003268215572461486,0.9997633099555969,0.5142043828964233,0.5918376445770264,-0.0030911974608898163,0.999782383441925,0.5810264945030212,0.7482622861862183,-0.20429566502571106,0.9835841059684753,0.5040291547775269,0.7386396527290344,-0.1774895042181015,0.985870897769928,0.5703353881835938,0.9508947134017944,-0.1528542935848236,0.9591697454452515,0.5075759291648865,0.9495408535003662,-0.12808319926261902,0.9673353433609009,0.5601006150245667,0.9795824885368347,-0.15543097257614136,0.7888454794883728,0.5149984955787659,0.9757652282714844,-0.1314188539981842,0.7820426821708679,0.5873256921768188,0.9909399151802063,-0.29030001163482666,0.9328428506851196,0.49283668398857117,1.0002232789993286,-0.26383915543556213,0.9377533197402954
up,0.5330738425254822,0.23690983653068542,-0.1815209835767746,0.9999898672103882,0.5382134318351746,0.2232225090265274,-0.15165184438228607,0.9999843239784241,0.5417191386222839,0.22372327744960785,-0.15160225331783295,0.9999773502349854,0.5451972484588623,0.2242918461561203,-0.15158987045288086,0.9999816417694092,0.5275733470916748,0.22369390726089478,-0.15364970266819,0.999984860420227,0.5236083269119263,0.22440150380134583,-0.15366965532302856,0.9999798536300659,0.5198773741722107,0.2250019609928131,-0.1536417007446289,0.9999838471412659,0.5496590733528137,0.2343178391456604,-0.02365664392709732,0.999967098236084,0.5156007409095764,0.233443483710289,-0.03401292860507965,0.9999752640724182,0.5393688082695007,0.2543930113315582,-0.1381579488515854,0.9999617338180542,0.5256001353263855,0.25497883558273315,-0.14128701388835907,0.999972403049469,0.5761529803276062,0.3203616738319397,-0.014130426570773125,0.9995518922805786,0.48966917395591736,0.32137057185173035,-0.0342538021504879,0.9997141361236572,0.6216857433319092,0.23537872731685638,-0.2084536850452423,0.9881446957588196,0.4494767487049103,0.23302090167999268,-0.23166613280773163,0.9815163612365723,0.6005041003227234,0.12607339024543762,-0.35787996649742126,0.9783287048339844,0.49013659358024597,0.14610375463962555,-0.3632698059082031,0.9706348776817322,0.5934756398200989,0.09411023557186127,-0.4054359793663025,0.9497010707855225,0.4992292821407318,0.12835344672203064,-0.4102647006511688,0.9326682090759277,0.5861312747001648,0.09286107867956161,-0.3844243586063385,0.9485442042350769,0.5045264959335327,0.12768837809562683,-0.3848576545715332,0.9285043478012085,0.586841344833374,0.10530674457550049,-0.3572043180465698,0.9425714015960693,0.5040925741195679,0.13629624247550964,-0.3600620627403259,0.9227874279022217,0.5622036457061768,0.5853495001792908,0.005446340423077345,0.9996539950370789,0.5027645230293274,0.5822538733482361,-0.005378740839660168,0.9997009038925171,0.5865529775619507,0.7630228400230408,-0.02066735364496708,0.9766537547111511,0.482559472322464,0.7551631331443787,-0.03198705241084099,0.9864451885223389,0.5995026230812073,0.9509920477867126,0.1105838343501091,0.9587385654449463,0.4515850245952606,0.9587134718894958,0.10095228999853134,0.972990870475769,0.5926215648651123,0.9754346013069153,0.11568918079137802,0.7899401783943176,0.4534493386745453,0.9757298231124878,0.10587120056152344,0.7760392427444458,0.6168139576911926,0.9926586151123047,-0.01830945536494255,0.9287978410720825,0.4413188099861145,0.9988659024238586,-0.0302740391343832,0.9420248866081238
down,0.526703417301178,0.24487875401973724,-0.20688724517822266,0.9999855160713196,0.5325614213943481,0.23157432675361633,-0.18806573748588562,0.9999719262123108,0.5362134575843811,0.23182938992977142,-0.18813341856002808,0.9999678134918213,0.5395973920822144,0.23255488276481628,-0.18816901743412018,0.9999712109565735,0.5213654637336731,0.2318355292081833,-0.18860600888729095,0.9999635219573975,0.5173850655555725,0.2322043627500534,-0.18861818313598633,0.999955415725708,0.5142861604690552,0.23292656242847443,-0.1886439323425293,0.9999576210975647,0.5433963537216187,0.24423031508922577,-0.07551823556423187,0.9999431371688843,0.5098671317100525,0.24418722093105316,-0.07872670143842697,0.9999224543571472,0.5333306789398193,0.26391977071762085,-0.16495417058467865,0.9999597072601318,0.5189882516860962,0.2640188932418823,-0.16587872803211212,0.9999585747718811,0.5706558227539062,0.3546469509601593,-0.008867806755006313,0.9998152256011963,0.4810352623462677,0.35204368829727173,-0.01562153734266758,0.9997282028198242,0.5786161422729492,0.46601778268814087,-0.013877752237021923,0.9656339883804321,0.4702613949775696,0.4575105309486389,-0.04668967425823212,0.9604875445365906,0.5840261578559875,0.5423468947410583,-0.17173433303833008,0.9430873990058899,0.4733375906944275,0.5162006616592407,-0.19193235039710999,0.9298131465911865,0.5883876085281372,0.5692505240440369,-0.20794565975666046,0.9112509489059448,0.4758097231388092,0.5367401838302612,-0.23029296100139618,0.8976425528526306,0.5844330191612244,0.5634623765945435,-0.21798987686634064,0.9149536490440369,0.4792839288711548,0.5311669707298279,-0.28375574946403503,0.9002612829208374,0.5807439088821411,0.5539467930793762,-0.17734509706497192,0.9055147171020508,0.48003658652305603,0.5246850848197937,-0.21162553131580353,0.891700804233551,0.5553651452064514,0.5908171534538269,0.011402616277337074,0.9995945692062378,0.500649631023407,0.589445173740387,-0.011363983154296875,0.9995065927505493,0.5562484264373779,0.7718715667724609,-0.02184412255883217,0.9765537977218628,0.5061007738113403,0.7682770490646362,-0.02279028482735157,0.980236828327179,0.5443230867385864,0.9408230781555176,0.13450120389461517,0.9670464992523193,0.5136619806289673,0.9391832947731018,0.1322910338640213,0.9687744975090027,0.5399587154388428,0.9652442336082458,0.1415252983570099,0.818054735660553,0.517644464969635,0.9602604508399963,0.13872207701206207,0.7406705617904663,0.5564945340156555,0.9940550923347473,0.010674681514501572,0.9517109990119934,0.5136904716491699,0.9888387322425842,0.0038008778356015682,0.9510638117790222
up,0.5177672505378723,0.2951585054397583,-0.2810284495353699,0.9999798536300659,0.5229858160018921,0.28040504455566406,-0.2604723274707794,0.9999716281890869,0.5264117121696472,0.2811053395271301,-0.26040562987327576,0.9999545812606812,0.5298561453819275,0.2816510498523712,-0.26040416955947876,0.9999616742134094,0.512975811958313,0.2794814109802246,-0.2591761350631714,0.9999728202819824,0.5094777941703796,0.27947014570236206,-0.25921395421028137,0.9999610185623169,0.5062621235847473,0.27923357486724854,-0.25920337438583374,0.9999701976776123,0.5354133248329163,0.2883422374725342,-0.15227390825748444,0.9999479651451111,0.503212034702301,0.28440380096435547,-0.1446203887462616,0.999960720539093,0.5233556628227234,0.3102806806564331,-0.24173317849636078,0.9999477863311768,0.5110808610916138,0.3104894459247589,-0.23972314596176147,0.9999597668647766,0.56153804063797,0.35495656728744507,-0.12865430116653442,0.9992340207099915,0.47689294815063477,0.3619426190853119,-0.12126351147890091,0.9996482133865356,0.6031688451766968,0.27421092987060547,-0.30594077706336975,0.9878883361816406,0.4393821954727173,0.2867684066295624,-0.29486629366874695,0.9793219566345215,0.5587447881698608,0.20063409209251404,-0.39590325951576233,0.9785099029541016,0.4819956123828888,0.20872217416763306,-0.39425593614578247,0.9721837639808655,0.5467541217803955,0.17626038193702698,-0.43206751346588135,0.9354919791221619,0.49493545293807983,0.1844359040260315,-0.4341829717159271,0.9308396577835083,0.5435336232185364,0.17833879590034485,-0.4058056175708771,0.9293142557144165,0.49923720955848694,0.17616456747055054,-0.4061160683631897,0.9247471690177917,0.5442255735397339,0.18897108733654022,-0.3911210596561432,0.9208157658576965,0.49751517176628113,0.18748390674591064,-0.3895924389362335,0.9175322651863098,0.5424575209617615,0.6267421841621399,-0.006353295408189297,0.9996198415756226,0.483195424079895,0.6237216591835022,0.006538571789860725,0.9996784925460815,0.569379985332489,0.7902586460113525,0.02288168855011463,0.9866272211074829,0.4570747911930084,0.7814605832099915,0.012562504038214684,0.9896202683448792,0.5866659283638,0.9405761361122131,0.1584939956665039,0.9783050417900085,0.43277662992477417,0.9454083442687988,0.13892707228660583,0.9838201999664307,0.5798470973968506,0.9597466588020325,0.1644301861524582,0.86030513048172,0.4359346032142639,0.9639864563941956,0.14432497322559357,0.8436911106109619,0.604397177696228,0.98656165599823,0.041610974818468094,0.9617117643356323,0.41749727725982666,0.9876198172569275,0.021326906979084015,0.969826877117157
down,0.5241497159004211,0.28010743856430054,-0.29897212982177734,0.9999873638153076,0.5305745005607605,0.2674156129360199,-0.2809910774230957,0.999974250793457,0.5334129333496094,0.26788631081581116,-0.2810228765010834,0.9999688267707825,0.5362241268157959,0.26830485463142395,-0.2810038924217224,0.9999718070030212,0.5194443464279175,0.26699262857437134,-0.2813056409358978,0.9999727606773376,0.5154397487640381,0.26742175221443176,-0.28133276104927063,0.999967098236084,0.5121315717697144,0.2677289545536041,-0.2813316285610199,0.9999697804450989,0.5414736866950989,0.2767314612865448,-0.17221681773662567,0.9999511241912842,0.5067054033279419,0.2768462598323822,-0.17456485331058502,0.9999495148658752,0.5305376052856445,0.2991388738155365,-0.25853243470191956,0.999966025352478,0.5169791579246521,0.29971760511398315,-0.25924211740493774,0.9999681711196899,0.5669928789138794,0.3860427439212799,-0.0989956185221672,0.9997273087501526,0.4809996783733368,0.3820722997188568,-0.10089350491762161,0.9997616410255432,0.5762010216712952,0.5103458166122437,-0.0625319629907608,0.9813642501831055,0.47464942932128906,0.504200279712677,-0.06554236263036728,0.9613598585128784,0.594146728515625,0.61412513256073,-0.17283569276332855,0.9640519022941589,0.4574122428894043,0.610031247138977,-0.1622878909111023,0.9469070434570312,0.6042847037315369,0.6417722702026367,-0.20097897946834564,0.9254529476165771,0.44662532210350037,0.6335501074790955,-0.19035747647285461,0.8989025354385376,0.6032276749610901,0.6431200504302979,-0.23417219519615173,0.9284680485725403,0.44724929332733154,0.6341245174407959,-0.22203518450260162,0.9026318788528442,0.5983670353889465,0.6332177519798279,-0.1889263242483139,0.9188944697380066,0.45258209109306335,0.6270912885665894,-0.1779039055109024,0.8937559723854065,0.5504470467567444,0.6051034927368164,0.007591986563056707,0.9996122121810913,0.4969415068626404,0.6041738986968994,-0.00761965848505497,0.9996291399002075,0.5563548803329468,0.7765958905220032,-0.09533942490816116,0.9837189316749573,0.5053685307502747,0.7646796107292175,-0.1140146479010582,0.9887768030166626,0.5405082702636719,0.9451041221618652,0.025573549792170525,0.9799557328224182,0.5145497918128967,0.9481843113899231,0.010793516412377357,0.9795509576797485,0.5336782932281494,0.9676390290260315,0.034395765513181686,0.8612897992134094,0.5166483521461487,0.966803789138794,0.014214856550097466,0.7836107611656189,0.5525407791137695,0.997443437576294,-0.09284072369337082,0.9708210825920105,0.5172328352928162,1.0015696287155151,-0.12932004034519196,0.9676957726478577
up,0.5198523998260498,0.30868446826934814,-0.2655591666698456,0.9999884963035583,0.5248023271560669,0.29471302032470703,-0.2422330528497696,0.9999818205833435,0.5283588767051697,0.2950887084007263,-0.24216793477535248,0.9999750852584839,0.5319293141365051,0.29533717036247253,-0.24215556681156158,0.999978244304657,0.5150228142738342,0.295007586479187,-0.24287693202495575,0.999981164932251,0.5117483735084534,0.29566505551338196,-0.24291470646858215,0.9999765753746033,0.5086294412612915,0.29645323753356934,-0.24289646744728088,0.9999788403511047,0.5371592044830322,0.3033372461795807,-0.12963059544563293,0.9999654293060303,0.5046083331108093,0.30477994680404663,-0.13268989324569702,0.9999713897705078,0.5262486338615417,0.32514873147010803,-0.2262549102306366,0.9999694228172302,0.5140568017959595,0.3270944654941559,-0.22732427716255188,0.999972403049469,0.563914954662323,0.37894341349601746,-0.11209865659475327,0.9994327425956726,0.4798608422279358,0.38447123765945435,-0.12360136210918427,0.9995993375778198,0.6101371645927429,0.310881108045578,-0.3012953996658325,0.9902451634407043,0.4380176365375519,0.3072527050971985,-0.32099583745002747,0.9664768576622009,0.5652056336402893,0.23519062995910645,-0.38911306858062744,0.9795317053794861,0.4884568452835083,0.24028153717517853,-0.40712031722068787,0.9344996213912964,0.5509388446807861,0.21172700822353363,-0.4222186207771301,0.9311210513114929,0.5018152594566345,0.22332410514354706,-0.44260311126708984,0.8508611917495728,0.5472367405891418,0.2011358141899109,-0.3911275565624237,0.9265872836112976,0.5053898096084595,0.2274545431137085,-0.41317445039749146,0.8461557030677795,0.5487176179885864,0.21958962082862854,-0.3820492625236511,0.9200569987297058,0.5035693049430847,0.2362469881772995,-0.4012555480003357,0.842405378818512,0.5498920679092407,0.6444224119186401,0.0012516063870862126,0.9996166229248047,0.49101775884628296,0.6401905417442322,-0.001345752622000873,0.9996246695518494,0.5801525115966797,0.7963624596595764,0.030799763277173042,0.9841408133506775,0.4597061276435852,0.7925155162811279,0.004263580776751041,0.9900854825973511,0.5961751341819763,0.9517423510551453,0.16402564942836761,0.9793429970741272,0.42827922105789185,0.953471302986145,0.11367551982402802,0.985883355140686,0.589318573474884,0.9719650745391846,0.17046183347702026,0.866860568523407,0.43253183364868164,0.969933271408081,0.11740211397409439,0.8277482390403748,0.6203382611274719,0.9930083155632019,0.059906039386987686,0.9612715840339661,0.414940744638443,0.9922269582748413,-0.0025992728769779205,0.9690997004508972
down,0.5132961273193359,0.27924269437789917,-0.2049945741891861,0.9999895095825195,0.5191929936408997,0.2670372426509857,-0.19203929603099823,0.999974250793457,0.5228829979896545,0.2677724361419678,-0.1921551376581192,0.9999715089797974,0.5254777669906616,0.2686249613761902,-0.19214509427547455,0.9999725818634033,0.5083864331245422,0.2666816711425781,-0.1926054060459137,0.9999686479568481,0.5050419569015503,0.2672209143638611,-0.192622572183609,0.9999638795852661,0.5016545653343201,0.2677467167377472,-0.19270570576190948,0.9999630451202393,0.5302304029464722,0.27800410985946655,-0.10116284340620041,0.9999445676803589,0.4980703890323639,0.27835917472839355,-0.10494791716337204,0.9999316930770874,0.520348846912384,0.2971557378768921,-0.17772428691387177,0.999972403049469,0.5063900351524353,0.29738008975982666,-0.1782505065202713,0.9999704360961914,0.555787980556488,0.3837929964065552,-0.031537432223558426,0.9998139142990112,0.47248920798301697,0.3852505087852478,-0.03530231863260269,0.9997760057449341,0.568874180316925,0.5012409090995789,0.004320237319916487,0.9796667695045471,0.46681320667266846,0.5060079097747803,-0.020655333995819092,0.9510661959648132,0.5938442945480347,0.5714919567108154,-0.0999545007944107,0.9732899069786072,0.44446051120758057,0.5844441056251526,-0.1238478273153305,0.947500467300415,0.609229326248169,0.5920462012290955,-0.1259755939245224,0.9418736696243286,0.43241769075393677,0.6043893098831177,-0.14486943185329437,0.9020901322364807,0.6141440868377686,0.5852266550064087,-0.15954214334487915,0.9450798034667969,0.431113600730896,0.5988672971725464,-0.19420894980430603,0.906501293182373,0.6092661619186401,0.5791425108909607,-0.11673145741224289,0.9373840093612671,0.4357779920101166,0.5933026075363159,-0.14632049202919006,0.8991498947143555,0.5457813143730164,0.615949809551239,0.010351655073463917,0.9996589422225952,0.49321916699409485,0.6162399053573608,-0.010412516072392464,0.9996073842048645,0.547052800655365,0.7923001646995544,-0.008076885715126991,0.9813975691795349,0.5002589821815491,0.7866696119308472,-0.015513592399656773,0.981778085231781,0.5346931219100952,0.9420268535614014,0.134349524974823,0.976386308670044,0.5064384937286377,0.9412817358970642,0.14253312349319458,0.9722601771354675,0.5300259590148926,0.9626187682151794,0.14152030646800995,0.8486326932907104,0.5102900266647339,0.9595980048179626,0.15070582926273346,0.7426534295082092,0.5441879034042358,0.9892863035202026,0.032740842550992966,0.9659810066223145,0.5054675936698914,0.99296635389328,0.0378134585916996,0.9592275023460388
up,0.5165867209434509,0.320389062166214,-0.26595592498779297,0.9999828934669495,0.5214706063270569,0.3065413236618042,-0.24205346405506134,0.9999748468399048,0.5245069265365601,0.30729401111602783,-0.24199625849723816,0.9999594688415527,0.5270240902900696,0.307915598154068,-0.24199098348617554,0.9999668598175049,0.5118340253829956,0.3064717650413513,-0.24309410154819489,0.9999759793281555,0.5081844925880432,0.30715668201446533,-0.24314554035663605,0.9999676942825317,0.5047422051429749,0.3077603280544281,-0.24314452707767487,0.9999748468399048,0.5327117443084717,0.3155885636806488,-0.13127027451992035,0.9999492764472961,0.4999905228614807,0.31491807103157043,-0.13455495238304138,0.999966561794281,0.5224848985671997,0.33531564474105835,-0.22701053321361542,0.999946117401123,0.5105577707290649,0.33741533756256104,-0.22817496955394745,0.9999603629112244,0.5588552355766296,0.3868580460548401,-0.11819473654031754,0.9986163973808289,0.47759395837783813,0.3891816735267639,-0.12664185464382172,0.9994601011276245,0.5954974889755249,0.300588995218277,-0.29179373383522034,0.9894298911094666,0.4480239748954773,0.3026489019393921,-0.28265735507011414,0.9730603098869324,0.556594967842102,0.22573032975196838,-0.383265882730484,0.9785366654396057,0.4936519265174866,0.2312607318162918,-0.3450574278831482,0.9607992768287659,0.544055163860321,0.20289617776870728,-0.41998395323753357,0.9230637550354004,0.504301905632019,0.21395128965377808,-0.3820039629936218,0.8881381154060364,0.5405139923095703,0.2043425738811493,-0.3945750296115875,0.9171749353408813,0.5085095167160034,0.2158675491809845,-0.35920751094818115,0.8815040588378906,0.5414292812347412,0.21390166878700256,-0.37911859154701233,0.9090635776519775,0.5067570805549622,0.2252904325723648,-0.34156569838523865,0.8747500777244568,0.5441816449165344,0.6406747698783875,0.001003798795863986,0.999619722366333,0.48626118898391724,0.6361992955207825,-0.0011277683079242706,0.9996700882911682,0.5714271068572998,0.7960150837898254,-0.01251600868999958,0.9814878106117249,0.4595473110675812,0.7797788381576538,-0.047508396208286285,0.9887264966964722,0.5895275473594666,0.94637131690979,0.13218335807323456,0.9748822450637817,0.43212059140205383,0.949661135673523,0.07459492981433868,0.9840186834335327,0.5824543833732605,0.9652130007743835,0.13934405148029327,0.8531454801559448,0.4379812180995941,0.9678286910057068,0.07970171421766281,0.8188486099243164,0.6069202423095703,0.9858672022819519,0.020941872149705887,0.9530660510063171,0.41762393712997437,0.9899798631668091,-0.04131419211626053,0.965612530708313
down,0.5297278165817261,0.2915312945842743,-0.16457125544548035,0.9999889731407166,0.5345742702484131,0.27973833680152893,-0.14412862062454224,0.9999793767929077,0.5378550887107849,0.2799690365791321,-0.1441943198442459,0.9999744892120361,0.5408245325088501,0.2801707088947296,-0.1442110538482666,0.9999780654907227,0.5254195332527161,0.2800734341144562,-0.14485320448875427,0.999975860118866,0.5218431949615479,0.28048646450042725,-0.1448533982038498,0.9999703764915466,0.5182448029518127,0.2805277407169342,-0.1448238641023636,0.9999727606773376,0.546352744102478,0.2904347777366638,-0.039012081921100616,0.9999630451202393,0.5134351253509521,0.2904452383518219,-0.043084755539894104,0.9999531507492065,0.534741997718811,0.3092474937438965,-0.1266443431377411,0.9999638795852661,0.5229722857475281,0.3091612756252289,-0.12787386775016785,0.9999645948410034,0.5705919861793518,0.39297547936439514,-0.0006316060898825526,0.9995985627174377,0.487636536359787,0.3901144862174988,0.01213135477155447,0.999667763710022,0.5791431069374084,0.504788875579834,-0.03923780471086502,0.9765068292617798,0.4818650186061859,0.5016281008720398,0.001132361707277596,0.9375933408737183,0.589911162853241,0.585767388343811,-0.20278885960578918,0.9664469361305237,0.4726983308792114,0.5820184946060181,-0.15330401062965393,0.9250437617301941,0.5976024866104126,0.6094704270362854,-0.24281029403209686,0.9315333366394043,0.4686790108680725,0.6025971174240112,-0.19004520773887634,0.8684452176094055,0.5954548120498657,0.6071922183036804,-0.26805931329727173,0.9339969754219055,0.47030237317085266,0.6004554033279419,-0.2185029238462448,0.8731744289398193,0.5917046666145325,0.5994967818260193,-0.21745766699314117,0.9243896007537842,0.4727867841720581,0.5937867760658264,-0.16863380372524261,0.8645225763320923,0.5558860898017883,0.6099981069564819,-0.0037947685923427343,0.9997175931930542,0.5043590664863586,0.6083816289901733,0.0039021142292767763,0.9996513724327087,0.5572456121444702,0.7795047163963318,-0.049110013991594315,0.9875487089157104,0.506476640701294,0.7641139626502991,-0.07123038917779922,0.9882596135139465,0.5527578592300415,0.9464061856269836,0.05108964443206787,0.9850106239318848,0.5144336223602295,0.9403839707374573,0.05245428904891014,0.9842891693115234,0.5450055599212646,0.9670657515525818,0.05335179343819618,0.8426135778427124,0.5190126299858093,0.9609202146530151,0.05719401314854622,0.7894282937049866,0.5672061443328857,0.9996811747550964,-0.0706130787730217,0.9731804132461548,0.5102129578590393,0.9878459572792053,-0.06105713173747063,0.9715774655342102
up,0.5452072024345398,0.30418267846107483,-0.2292862981557846,0.9999935030937195,0.549895167350769,0.2880336046218872,-0.20437094569206238,0.9999892711639404,0.552734911441803,0.2881419062614441,-0.2043425738811493,0.9999844431877136,0.5556468367576599,0.2882622182369232,-0.20430941879749298,0.9999861121177673,0.5406140089035034,0.28916341066360474,-0.20451875030994415,0.9999890923500061,0.53746497631073,0.28989461064338684,-0.2045353502035141,0.9999856352806091,0.534396231174469,0.2905164659023285,-0.2045121043920517,0.9999880790710449,0.5612896084785461,0.2970193028450012,-0.09453655034303665,0.9999798536300659,0.529610276222229,0.29742616415023804,-0.09305646270513535,0.9999831914901733,0.5509911179542542,0.3203409016132355,-0.19133086502552032,0.9999791383743286,0.539715051651001,0.32038089632987976,-0.19091401994228363,0.9999818801879883,0.585827648639679,0.3740280568599701,-0.10128709673881531,0.999580442905426,0.5067328214645386,0.3721684515476227,-0.09875397384166718,0.9997391700744629,0.6264432072639465,0.2909543216228485,-0.32243186235427856,0.990030825138092,0.475892573595047,0.28594449162483215,-0.32843923568725586,0.9808555841445923,0.5784522294998169,0.21385085582733154,-0.440449982881546,0.9848681092262268,0.5195490121841431,0.21282340586185455,-0.4620402455329895,0.9792014956474304,0.5639517903327942,0.18957963585853577,-0.4815148711204529,0.9495312571525574,0.5316156148910522,0.18576470017433167,-0.5020066499710083,0.9493463635444641,0.5609025359153748,0.18150456249713898,-0.4514327943325043,0.9457265734672546,0.5342321395874023,0.18017123639583588,-0.47865331172943115,0.9465628862380981,0.5628941059112549,0.19245056807994843,-0.4350847899913788,0.9373607635498047,0.5321596264839172,0.19062680006027222,-0.4592558443546295,0.9399298429489136,0.5663836598396301,0.6368871927261353,-0.00392709206789732,0.9997810125350952,0.5108136534690857,0.6316991448402405,0.0037519484758377075,0.9997837543487549,0.5833573937416077,0.7773529887199402,-0.06443436443805695,0.9893776178359985,0.48425036668777466,0.7789943218231201,-0.03823061287403107,0.9909794330596924,0.5951577425003052,0.947279691696167,0.04517316818237305,0.9842530488967896,0.4622252285480499,0.943554162979126,0.07452840358018875,0.9870430827140808,0.5901175141334534,0.9715520739555359,0.04756046086549759,0.8664350509643555,0.4644004702568054,0.9618114233016968,0.0758296474814415,0.8462939858436584,0.6112670302391052,0.9886073470115662,-0.07925663143396378,0.9725322723388672,0.4420468211174011,0.985428512096405,-0.04859241098165512,0.9733786582946777
